"#name"|"525777_350000.csv"
"로터리^기관차"|"어휘"|"혼종어"
"로터리^기어^펌프"|"어휘"|"외래어"
"로터리^단판"|"어휘"|"혼종어"
"로터리^드라이어"|"어휘"|"외래어"
"로터리^로드"|"어휘"|"외래어"
"로터리^모형"|"어휘"|"혼종어"
"로터리^밸브"|"어휘"|"외래어"
"로터리^밸브"|"어휘"|"외래어"
"로터리^베니어"|"어휘"|"외래어"
"로터리^보링"|"어휘"|"외래어"
"로터리^블로어"|"어휘"|"외래어"
"로터리^성형^엔진"|"어휘"|"혼종어"
"로터리^셔터"|"어휘"|"외래어"
"로터리^송풍기"|"어휘"|"혼종어"
"로터리^스위치"|"어휘"|"외래어"
"로터리^스크린^프린팅"|"어휘"|"외래어"
"로터리식^착유실"|"어휘"|"혼종어"
"로터리식^착정법"|"어휘"|"혼종어"
"로터리^엔진"|"어휘"|"외래어"
"로터리^엔진"|"어휘"|"외래어"
"로터리^오프셋"|"어휘"|"외래어"
"로터리^웨이퍼^스위치"|"어휘"|"외래어"
"로터리^인코더"|"어휘"|"외래어"
"로터리^제설차"|"어휘"|"혼종어"
"로터리^커터"|"어휘"|"외래어"
"로터리^콤프레서"|"어휘"|"외래어"
"로터리^클럽"|"어휘"|"외래어"
"로터리^킬른"|"어휘"|"외래어"
"로터리^퍼커션^드릴"|"어휘"|"외래어"
"로터리^펌프"|"어휘"|"외래어"
"로터리^플레이너"|"어휘"|"외래어"
"로터리^픽"|"어휘"|"외래어"
"로터리형^인터체인지"|"어휘"|"혼종어"
"로터^림프절"|"어휘"|"혼종어"
"로터^마스트"|"어휘"|"외래어"
"로터미터"|"어휘"|"외래어"
"로터^분당^회전수"|"어휘"|"혼종어"
"로터^브레이크"|"어휘"|"외래어"
"로터^블레이드^트래킹"|"어휘"|"외래어"
"로터스"|"어휘"|"외래어"
"로터^시스템"|"어휘"|"외래어"
"로터^제동기"|"어휘"|"혼종어"
"로터^증후군"|"어휘"|"혼종어"
"로터^추력"|"어휘"|"혼종어"
"로터^트래킹"|"어휘"|"외래어"
"로터^트래킹^시스템"|"어휘"|"외래어"
"로^터틀^네크라인"|"어휘"|"외래어"
"로터^펌프"|"어휘"|"외래어"
"로터^프로필"|"어휘"|"외래어"
"로터^허브"|"어휘"|"외래어"
"로테논"|"어휘"|"외래어"
"로테라^니트로프루시드^검사"|"어휘"|"혼종어"
"로테르담"|"어휘"|"외래어"
"로테르담^마라톤^대회"|"어휘"|"혼종어"
"로테르담^시장"|"어휘"|"혼종어"
"로테르담^협약"|"어휘"|"혼종어"
"로테뮐러^공기^예열기"|"어휘"|"혼종어"
"로테이션"|"어휘"|"외래어"
"로테이션"|"어휘"|"외래어"
"로테이션"|"어휘"|"외래어"
"로테이션"|"어휘"|"외래어"
"로테이션"|"어휘"|"외래어"
"로테이션^드라이"|"어휘"|"외래어"
