"#name"|"525777_150000.csv"
"광환"|"어휘"|"한자어"
"광^환경"|"어휘"|"한자어"
"광-환원"|"어휘"|"한자어"
"광활"|"어휘"|"한자어"
"광-활동성"|"어휘"|"한자어"
"광활동성^반응"|"어휘"|"한자어"
"광^활성"|"어휘"|"한자어"
"광^활성"|"어휘"|"한자어"
"광^활성도"|"어휘"|"한자어"
"광^활성^물질"|"어휘"|"한자어"
"광^활성화"|"어휘"|"한자어"
"광^활성^회복성^각막절제"|"어휘"|"한자어"
"광활-하다"|"어휘"|"혼종어"
"광활-히"|"어휘"|"혼종어"
"광회"|"어휘"|"한자어"
"광회로^소자"|"어휘"|"한자어"
"광^회복"|"어휘"|"한자어"
"광^회복^효소"|"어휘"|"한자어"
"광^회선"|"어휘"|"한자어"
"광^회선^단말"|"어휘"|"한자어"
"광^회선^분배기"|"어휘"|"한자어"
"광회전-능"|"어휘"|"한자어"
"광회전-도"|"어휘"|"한자어"
"광회전^분산"|"어휘"|"한자어"
"광^효과"|"어휘"|"한자어"
"광^효율"|"어휘"|"한자어"
"광^효율도"|"어휘"|"한자어"
"광훈"|"어휘"|"한자어"
"광휘"|"어휘"|"한자어"
"광휘"|"어휘"|"한자어"
"광휘^가열^냉각"|"어휘"|"한자어"
"광휘^가열^냉각법"|"어휘"|"한자어"
"광휘-대부"|"어휘"|"한자어"
"광휘로이"|"어휘"|"혼종어"
"광휘로이"|"어휘"|"혼종어"
"광휘-롭다"|"어휘"|"혼종어"
"광휘-롭다"|"어휘"|"혼종어"
"광휘^보존"|"어휘"|"한자어"
"광휘^소둔"|"어휘"|"한자어"
"광휘^소둔법"|"어휘"|"한자어"
"광휘^어닐링"|"어휘"|"혼종어"
"광휘^어닐링법"|"어휘"|"혼종어"
"광휘^열^담금"|"어휘"|"혼종어"
"광휘^열^담금법"|"어휘"|"혼종어"
"광휘^열처리"|"어휘"|"한자어"
"광휘^열^풀림"|"어휘"|"혼종어"
"광휘^열^풀림법"|"어휘"|"혼종어"
"광휘-하다"|"어휘"|"혼종어"
"광휘-하다"|"어휘"|"혼종어"
"광^휴면"|"어휘"|"한자어"
"광^흐름"|"어휘"|"혼종어"
"광^흡수"|"어휘"|"한자어"
"광^흡수단"|"어휘"|"한자어"
"광^흡수^분석"|"어휘"|"한자어"
"광흥"|"어휘"|"한자어"
"광흥"|"어휘"|"한자어"
"광흥-창"|"어휘"|"한자어"
"광흥-창"|"어휘"|"한자어"
"광흥창^위전"|"어휘"|"한자어"
"광흥-하다"|"어휘"|"혼종어"
"광희"|"어휘"|"한자어"
"광희"|"어휘"|"한자어"
"광희"|"어휘"|"한자어"
"광희"|"어휘"|"한자어"
"광희"|"어휘"|"한자어"
"광희-동"|"어휘"|"한자어"
"광희-문"|"어휘"|"한자어"
"광희-악"|"어휘"|"한자어"
"광희-하다"|"어휘"|"혼종어"
"광-"|"어휘"|"고유어"
"광"|"어휘"|"고유어"
"괘"|"어휘"|"고유어"
"괘"|"어휘"|"한자어"
"괘"|"어휘"|"한자어"
"괘"|"어휘"|"한자어"
"괘"|"어휘"|"한자어"
"괘"|"어휘"|"한자어"
"괘"|"어휘"|"고유어"
"괘"|"어휘"|"고유어"
