"#name"|"525777_1000000.csv"
"총자산^경상^이익률"|"어휘"|"한자어"
"총자산^수익률"|"어휘"|"한자어"
"총자산^순^이익률"|"어휘"|"한자어"
"총자산의^평균^이율"|"어휘"|"혼종어"
"총자산^이익률"|"어휘"|"한자어"
"총자산^증가율"|"어휘"|"한자어"
"총자산^회전율"|"어휘"|"한자어"
"총자원^예산"|"어휘"|"한자어"
"총작업^소요^시간"|"어휘"|"한자어"
"총잔류^염소"|"어휘"|"한자어"
"총잡"|"어휘"|"한자어"
"총-잡이"|"어휘"|"혼종어"
"총잡이"|"어휘"|"혼종어"
"총잡-하다"|"어휘"|"혼종어"
"총장"|"어휘"|"한자어"
"총장"|"어휘"|"한자어"
"총장"|"어휘"|"한자어"
"총장"|"어휘"|"한자어"
"총장"|"어휘"|"한자어"
"총장"|"어휘"|"한자어"
"총장골^림프절"|"어휘"|"혼종어"
"총장골^임파절"|"어휘"|"한자어"
"총장골^정맥"|"어휘"|"한자어"
"총장^공모제"|"어휘"|"한자어"
"총장-상"|"어휘"|"한자어"
"총장-실"|"어휘"|"한자어"
"총장-실"|"어휘"|"한자어"
"총장-직"|"어휘"|"한자어"
"총장^직선제"|"어휘"|"한자어"
"총장측지^동맥"|"어휘"|"한자어"
"총재"|"어휘"|"한자어"
"총재"|"어휘"|"한자어"
"총재"|"어휘"|"한자어"
"총재-관"|"어휘"|"한자어"
"총재무^자원"|"어휘"|"한자어"
"총재-보"|"어휘"|"한자어"
"총-재산"|"어휘"|"한자어"
"총-재생산율"|"어휘"|"한자어"
"총재이"|"어휘"|"고유어"
"총재적^수확량"|"어휘"|"한자어"
"총재^정부"|"어휘"|"한자어"
"총재-직"|"어휘"|"한자어"
"총재-하다"|"어휘"|"혼종어"
"총재화^중량^톤수"|"어휘"|"혼종어"
"총-잽이"|"어휘"|"혼종어"
"총쟁이"|"어휘"|"고유어"
"총-쟁이"|"어휘"|"혼종어"
"총저"|"어휘"|"한자어"
"총-저수량"|"어휘"|"한자어"
"총저수^용량"|"어휘"|"한자어"
"총-저축"|"어휘"|"한자어"
"총적"|"어휘"|"한자어"
"총적"|"어휘"|"한자어"
"총-적량"|"어휘"|"한자어"
"총-적량"|"어휘"|"한자어"
"총전광이"|"어휘"|"고유어"
"총-전교"|"어휘"|"한자어"
