"#name"|"525777_250000.csv"
"뇌^초음파술"|"어휘"|"한자어"
"뇌-출혈"|"어휘"|"한자어"
"뇌출혈^발작^증후군"|"어휘"|"한자어"
"뇌-충격"|"어휘"|"한자어"
"뇌충격^보호비"|"어휘"|"한자어"
"뇌충격^보호^수준"|"어휘"|"한자어"
"뇌충격^시험"|"어휘"|"한자어"
"뇌충격^전압"|"어휘"|"한자어"
"뇌충격^절연^등급"|"어휘"|"한자어"
"뇌충격파^전압"|"어휘"|"한자어"
"뇌^충혈"|"어휘"|"한자어"
"뇌-키다"|"어휘"|"고유어"
"뇌타박"|"어휘"|"한자어"
"뇌-타박상"|"어휘"|"한자어"
"뇌탄"|"어휘"|"한자어"
"뇌탈"|"어휘"|"한자어"
"뇌-탈출"|"어휘"|"한자어"
"뇌탈출-증"|"어휘"|"한자어"
"뇌탈-하다"|"어휘"|"혼종어"
"뇌 태교"|"어휘"|"한자어"
"뇌터"|"어휘"|"외래어"
"뇌터의^정리"|"어휘"|"혼종어"
"뇌터^정리"|"어휘"|"혼종어"
"뇌터-환"|"어휘"|"혼종어"
"뇌테보리^조약"|"어휘"|"혼종어"
"뇌파"|"어휘"|"한자어"
"뇌파^검사"|"어휘"|"한자어"
"뇌파-계"|"어휘"|"한자어"
"뇌^파괴^소두증"|"어휘"|"한자어"
"뇌^파괴^작은머리증"|"어휘"|"혼종어"
"뇌파기"|"어휘"|"한자어"
"뇌파^기록법"|"어휘"|"한자어"
"뇌파-도"|"어휘"|"한자어"
"뇌파^리듬^이상"|"어휘"|"혼종어"
"뇌파^리듬^장애"|"어휘"|"혼종어"
"뇌파분석기"|"어휘"|"한자어"
"뇌파^분석도"|"어휘"|"한자어"
"뇌파^분석법"|"어휘"|"한자어"
"뇌파^분석^장치"|"어휘"|"한자어"
"뇌파^인식"|"어휘"|"한자어"
"뇌파 탐지기"|"어휘"|"한자어"
"뇌^파피용"|"어휘"|"외래어"
"뇌편"|"어휘"|"한자어"
"뇌포"|"어휘"|"한자어"
"뇌풍"|"어휘"|"한자어"
"뇌-피셜"|"어휘"|"혼종어"
"뇌피줄조영"|"어휘"|"혼종어"
"뇌^피질"|"어휘"|"한자어"
"뇌-핏줄"|"어휘"|"혼종어"
"뇌-하다"|"어휘"|"고유어"
"뇌하-선"|"어휘"|"한자어"
"뇌-하수체"|"어휘"|"한자어"
"뇌하수체^거인증"|"어휘"|"한자어"
"뇌하수체^게실"|"어휘"|"한자어"
"뇌하수체^결절부"|"어휘"|"한자어"
"뇌하수체^곁주머니"|"어휘"|"혼종어"
"뇌하수체^기능^검사"|"어휘"|"한자어"
"뇌하수체^기능^부전증"|"어휘"|"한자어"
"뇌하수체^기능^부족증"|"어휘"|"한자어"
"뇌하수체^기능^이상"|"어휘"|"한자어"
"뇌하수체^기능^저하증"|"어휘"|"한자어"
"뇌하수체^기능^항진증"|"어휘"|"한자어"
"뇌하수체^나비뼈^증후군"|"어휘"|"혼종어"
"뇌하수체^난장이증"|"어휘"|"혼종어"
"뇌하수체^난쟁이"|"어휘"|"혼종어"
"뇌하수체^난쟁이증"|"어휘"|"혼종어"
"뇌하수체^냉동^절제"|"어휘"|"한자어"
"뇌하수체^된출혈"|"어휘"|"혼종어"
"뇌하수체^뒤엽^호르몬"|"어휘"|"혼종어"
"뇌하수체^문맥"|"어휘"|"한자어"
"뇌하수체^복엽"|"어휘"|"한자어"
"뇌하수체^샘종"|"어휘"|"혼종어"
"뇌하수체^선종"|"어휘"|"한자어"
"뇌하수체성^무월경"|"어휘"|"한자어"
"뇌하수체성^소인증"|"어휘"|"한자어"
"뇌하수체성^왜소증"|"어휘"|"한자어"
"뇌하수체^세포"|"어휘"|"한자어"
"뇌하수체^세포종"|"어휘"|"한자어"
"뇌하수체^소인"|"어휘"|"한자어"
"뇌하수체^소인증"|"어휘"|"한자어"
"뇌하수체^악액질"|"어휘"|"한자어"
"뇌하수체^앞엽"|"어휘"|"혼종어"
"뇌하수체^앞엽^호르몬"|"어휘"|"혼종어"
"뇌하수체-염"|"어휘"|"한자어"
"뇌하수체^영아증"|"어휘"|"한자어"
"뇌하수체^오목"|"어휘"|"혼종어"
"뇌하수체-와"|"어휘"|"한자어"
"뇌하수체^융기부"|"어휘"|"한자어"
"뇌하수체^융기엽"|"어휘"|"한자어"
"뇌하수체^자극^호르몬"|"어휘"|"혼종어"
"뇌하수체^저하증"|"어휘"|"한자어"
"뇌하수체^전엽"|"어휘"|"한자어"
"뇌하수체^전엽^기능^검사"|"어휘"|"한자어"
"뇌하수체^전엽^호르몬"|"어휘"|"혼종어"
"뇌하수체^절제"|"어휘"|"한자어"
"뇌하수체^절제술"|"어휘"|"한자어"
"뇌하수체^점액^부종"|"어휘"|"한자어"
"뇌하수체^정맥"|"어휘"|"한자어"
"뇌하수체^졸중"|"어휘"|"한자어"
"뇌하수체^종양"|"어휘"|"한자어"
"뇌하수체^주머니"|"어휘"|"혼종어"
"뇌하수체^줄기"|"어휘"|"혼종어"
"뇌하수체^중엽^호르몬"|"어휘"|"혼종어"
"뇌하수체^항진증"|"어휘"|"한자어"
"뇌하수체^호르몬"|"어휘"|"혼종어"
"뇌하수체^후엽"|"어휘"|"한자어"
"뇌하수체^후엽"|"어휘"|"한자어"
"뇌하수체^후엽^기능^검사"|"어휘"|"한자어"
"뇌하수체^후엽^제제"|"어휘"|"한자어"
"뇌하수체^후엽^호르몬"|"어휘"|"혼종어"
"뇌핵"|"어휘"|"한자어"
"뇌향"|"어휘"|"한자어"
"뇌-헤르니아"|"어휘"|"혼종어"
"뇌-혈관"|"어휘"|"한자어"
"뇌혈관-계"|"어휘"|"한자어"
"뇌혈관-병"|"어휘"|"한자어"
"뇌혈관^사고"|"어휘"|"한자어"
"뇌혈관^장해"|"어휘"|"한자어"
"뇌혈관^조영상"|"어휘"|"한자어"
"뇌혈관^조영술"|"어휘"|"한자어"
"뇌혈관^질환"|"어휘"|"한자어"
"뇌혈관^질환자"|"어휘"|"한자어"
"뇌혈관^촬영"|"어휘"|"한자어"
"뇌^혈류"|"어휘"|"한자어"
"뇌^혈류량"|"어휘"|"한자어"
"뇌^혈액^유출^수송체"|"어휘"|"한자어"
"뇌^혈전^색전"|"어휘"|"한자어"
"뇌-혈전증"|"어휘"|"한자어"
"뇌형"|"어휘"|"한자어"
"뇌형"|"어휘"|"한자어"
"뇌^형성"|"어휘"|"한자어"
"뇌^형성^이상"|"어휘"|"한자어"
"뇌^형성^이상^내장^낭포증"|"어휘"|"한자어"
"뇌호"|"어휘"|"한자어"
"뇌호^내해"|"어휘"|"한자어"
"뇌^호르몬"|"어휘"|"혼종어"
"뇌^호르몬"|"어휘"|"혼종어"
"뇌호-하다"|"어휘"|"혼종어"
"뇌 호흡"|"어휘"|"한자어"
"뇌홍"|"어휘"|"한자어"
"뇌홍^폭분"|"어휘"|"한자어"
"뇌화"|"어휘"|"한자어"
"뇌화"|"어휘"|"한자어"
"뇌확"|"어휘"|"한자어"
