hartelijk|"<div class=""article""><div class=""k"">hartelijk</div>hartelijk<br/> * echt vriendelijk<br/>vb:hij is erg hartelijk als je op bezoek komt<br/><br/> * doe hem de hartelijke groeten<br/> [de welgemeende groeten]<br/> * hartelijk dank<br/> [heel erg bedankt]<br/><br/>tegenstelling: stug</div>"
harteloos|"<div class=""article""><div class=""k"">harteloos</div>harteloos<br/> * zonder gevoel of medelijden<br/>vb:wat een harteloze daad om zo'n bejaarde man te beroven</div>"
hartig|"<div class=""article""><div class=""k"">hartig</div>hartig<br/> * pittig en zout<br/>vb:ik hou meer van zoet, maar Anja heeft liever iets hartigs<br/>tegenstelling: flauw</div>"
hartverscheurend|"<div class=""article""><div class=""k"">hartverscheurend</div>hartverscheurend<br/> * zo erg dat je er diep door getroffen wordt<br/>vb:de armoede in dat land is hartverscheurend</div>"
hebben|"<div class=""article""><div class=""k"">hebben</div>hebben<br/> * dat het van iemand is<br/>vb:wij hebben een rode auto<br/><br/> * je hele hebben en houden<br/> [al je spullen]<br/><br/>synoniem: bezitten<br/>tegenstelling: missen<br/> * hulpwerkwoord dat aangeeft dat het al gebeurd is<br/>vb:ik heb gedroomd vannacht<br/> * erover praten<br/>vb:wij moeten het over de vakantie hebben<br/> * dragen<br/>vb:wat had zij aan? een groene jurk<br/><br/> * ik wil het niet hebben<br/> [ik wil niet dat het gebeurt]<br/> * daar hÃ©b je hem weer<br/> [daar begint hij weer te zeuren]<br/> * ik hÃ¡d het niet meer<br/> [ik kon niet meer van het lachen, de zenuwen, enz]<br/> * hij heeft het in zijn rug<br/> [pijn in zijn rug]<br/> * zij heeft iets met haar buurjongen<br/> [ze heeft verkering met hem]</div>"
hechtenis|"<div class=""article""><div class=""k"">hechtenis</div>hechtenis<br/> * gevangenisstraf<br/>vb:hij is veroordeeld tot drie maanden hechtenis<br/><br/> * iemand in hechtenis nemen<br/> [hem arresteren]</div>"
heden|"<div class=""article""><div class=""k"">heden</div>heden<br/> * de tegenwoordige tijd<br/>vb:dit verhaal speelt niet in het verleden maar in het heden<br/> * op deze dag<br/>vb:heden is het feest<br/>synoniem: vandaag</div>"
heel|"<div class=""article""><div class=""k"">heel</div>heel<br/> * zonder dat er iets ontbreekt<br/>vb:deze puzzel is nog heel<br/>synoniemen: geheel compleet volledig totaal helemaal vol<br/>tegenstellingen: deel stuk part onderdeel element gedeelte<br/> * niet gebroken, gebarsten of gescheurd<br/>vb:alle kopjes zijn stuk, maar die ene is nog heel<br/>tegenstellingen: kapot stuk<br/> * erg, zeer<br/>vb:daar ben ik heel blij mee<br/><br/> * een heel getal<br/> [getal dat geen breuk is]</div>"
heen|"<div class=""article""><div class=""k"">heen</div>heen<br/> * naar toe<br/>vb:waar gaat hij heen?<br/><br/> * heen en weer<br/> [naar de ene en naar de andere kant]<br/> * zij is ver heen<br/> [geestelijk is ze erg achteruit gegaan]<br/><br/>tegenstelling: vandaan<br/> * de weg ernaar toe<br/>vb:heen ga ik wel lopen<br/>tegenstelling: terug</div>"
heer|"<div class=""article""><div class=""k"">heer</div>heer<br/> * mannelijke volwassen persoon<br/>vb:geachte dames en heren<br/><br/> * wees een heer in het verkeer<br/> [gedraag je netjes in het verkeer]<br/><br/>synoniemen: man mijnheer meneer<br/>tegenstellingen: vrouw mevrouw<br/> * deftige beschaafde man<br/>vb:onze Ahmed is een echte heer<br/> * wie de baas is<br/>vb:de heer des huizes bepaalt of de televisie aan gaat<br/><br/> * m'n oude heer<br/> [mijn vader]<br/><br/> * god<br/>vb:zij baden tot de heer</div>"
heerlijk|"<div class=""article""><div class=""k"">heerlijk</div>heerlijk<br/> * wat heel lekker smaakt<br/>vb:dat was een heerlijke maaltijd<br/>tegenstelling: vies<br/> * heel fijn<br/>vb:ik had een heerlijke vakantie<br/>tegenstellingen: verschrikkelijk vreselijk afschuwelijk</div>"
heersen|"<div class=""article""><div class=""k"">heersen</div>heersen<br/> * de macht hebben, de baas zijn<br/>vb:Karel V heerste over vele landen<br/> * veel voorkomen<br/>vb:er heerst weer griep</div>"
heet|"<div class=""article""><div class=""k"">heet</div>heet<br/> * erg warm<br/>vb:de soep is te heet om te eten<br/>tegenstellingen: koud kil<br/> * wat een scherpe branderige smaak heeft<br/>vb:deze sambal is erg heet</div>"
heftig|"<div class=""article""><div class=""k"">heftig</div>heftig<br/> * fel en onstuimig<br/>vb:ze hadden een heftige ruzie</div>"
heftruck|"<div class=""article""><div class=""k"">heftruck</div>heftruck<br/> * wagentje met verschuifbare vork waarmee je zware pakken kunt tillen<br/>vb:de magazijnmeester verplaatste de dozen met een heftruck</div>"
heilig|"<div class=""article""><div class=""k"">heilig</div>heilig<br/> * wie door god is uitgekozen<br/>vb:de heilige maagd Maria was de moeder van Jezus<br/> * met (voor gelovigen) een speciale betekenis<br/>vb:in India is de koe een heilig dier<br/><br/> * de heilige vader<br/> [de paus]<br/> * die vrije zondag is mij heilig<br/> [is heel belangrijk voor me]</div>"
helder|"<div class=""article""><div class=""k"">helder</div>helder<br/> * goed doorzichtig<br/>vb:als het helder weer is, kun je ver kijken<br/> * zuiver en hoog van klank<br/>vb:ze heeft een heldere stem<br/>tegenstelling: schor<br/> * waar inzicht en verstand uit blijkt<br/>vb:hij hield een helder betoog voor winkelsluiting op zondag<br/><br/> * hij had een helder ogenblik<br/> [zag het opeens heel duidelijk]<br/><br/> * schoon en netjes<br/>vb:Wijna heeft altijd een heldere keuken<br/>tegenstellingen: vies smerig vuil<br/><br/> * zo helder als koffiedik<br/> [erg onduidelijk]</div>"
heleboel|"<div class=""article""><div class=""k"">heleboel</div>heleboel<br/> * heel veel<br/>vb:een heleboel kinderen</div>"
helemaal|"<div class=""article""><div class=""k"">helemaal</div>helemaal<br/> * zonder dat er iets ontbreekt<br/>vb:het brood was helemaal op<br/><br/> * die zanger heeft het helemaal<br/> [is erg goed]<br/><br/>synoniemen: geheel compleet volledig totaal heel vol<br/>tegenstellingen: deel stuk part onderdeel element gedeelte<br/> * om aan te geven dat het ver weg is<br/>vb:ik moest helemaal naar Zaandam!<br/><br/> * ben je nou helemaal!<br/> [ben je gek geworden?]</div>"
helen|"<div class=""article""><div class=""k"">helen</div>helen<br/> * weer beter, gezond maken/worden<br/>vb:de wond is inmiddels geheeld<br/>synoniem: genezen<br/> * iets kopen waarvan je weet dat het gestolen is<br/>vb:het kopen van die gestolen fiets is een vorm van helen</div>"
helft|"<div class=""article""><div class=""k"">helft</div>helft<br/> * elk van de gelijke delen die je krijgt als je iets doormidden doet<br/>vb:je krijgt deze fiets voor de helft van de prijs<br/><br/> * we zijn op de helft<br/> [halverwege]<br/> * je hebt de helft verzonnen!<br/> [het grootste deel]</div>"
helikopter|"<div class=""article""><div class=""k"">helikopter</div>helikopter<br/> * kleine vliegmachine met wieken op het dak<br/>vb:de helikopter ging recht omhoog de lucht in</div>"
helling|"<div class=""article""><div class=""k"">helling</div>helling<br/> * schuin aflopend vlak<br/>vb:op de hellingen van de heuvels groeiden druiven<br/> * schuin aflopende werf voor schepen<br/>vb:het schip moet op de helling<br/><br/> * dat plan komt op de helling te staan<br/> [gaat misschien verdwijnen]</div>"
helm|"<div class=""article""><div class=""k"">helm</div>helm<br/> * kap van hard materiaal voor op je hoofd<br/>vb:op dit bouwwerk moet je een helm dragen<br/><br/> * hij is met de helm geboren<br/> [met het vruchtvlies om zijn hoofd]</div>"
helpen|"<div class=""article""><div class=""k"">helpen</div>helpen<br/> * iemand van dienst zijn<br/>vb:zij helpt mijn moeder in de huishouding<br/><br/> * help!!<br/> [als je hulp nodig hebt]<br/> * help me onthouden<br/> [zorg ervoor dat ik het niet vergeet]<br/> * hem een handje helpen<br/> [een beetje helpen]<br/> * hem erbovenop helpen<br/> [ervoor zorgen dat hij uit de moeilijkheden raakt]<br/> * hem op weg helpen<br/> [ervoor zorgen dat hij begint]<br/><br/> * in een winkel bedienen<br/>vb:kan ik u helpen?<br/> * ervoor zorgen dat hij het krijgt<br/>vb:ik heb hem aan een baan geholpen<br/> * gunstige gevolgen hebben<br/>vb:een aspirientje helpt tegen de hoofdpijn<br/>synoniem: baten<br/> * er schuld aan hebben<br/>vb:ik kan het niet helpen dat ik te laat ben</div>"
hem|"<div class=""article""><div class=""k"">hem</div>hem<br/> * derde persoon enkelvoud, mannelijk, object<br/>vb:ik zie hem binnenkort weer</div>"
hemd|"<div class=""article""><div class=""k"">hemd</div>hemd<br/> * kledingstuk voor op je blote bovenlijf<br/>vb:doe een hemd aan onder je trui, het is koud!<br/><br/> * hij heeft geen hemd aan zijn lijf<br/> [is heel erg arm]<br/> * iemand in zijn hemd zetten<br/> [hem voor gek zetten]<br/> * zij vroeg hem het hemd van zijn lijf<br/> [hoorde hem helemaal uit]</div>"
hemel|"<div class=""article""><div class=""k"">hemel</div>hemel<br/> * plaats waar volgens sommigen god woont<br/>vb:als je dood bent, ga je naar de hemel<br/><br/> * lieve hemel!<br/> [schrik of verbazing]<br/> * in de zevende hemel zijn<br/> [heel gelukkig]<br/> * hem de hemel in prijzen<br/> [hem heel erg prijzen]<br/><br/> * ruimte boven de aarde<br/>vb:de zon staat hoog aan de hemel<br/><br/> * onder de blote hemel slapen<br/> [in de open lucht]<br/><br/>synoniem: lucht</div>"
hen|"<div class=""article""><div class=""k"">hen</div>hen<br/> * derde persoon meervoud, object<br/>vb:waar zijn de kinderen? ik heb hen niet gezien<br/> * vrouwelijk hoen dat eieren legt<br/>vb:de hen broedde alle eieren uit<br/>synoniem: kip</div>"
herfst|"<div class=""article""><div class=""k"">herfst</div>herfst<br/> * jaargetijde tussen zomer en winter<br/>vb:in de herfst worden de meeste bomen kaal<br/>synoniem: najaar</div>"
herhalen|"<div class=""article""><div class=""k"">herhalen</div>herhalen<br/> * nog een keer zeggen of doen<br/>vb:ik heb het niet gehoord, wilt u die vraag herhalen?<br/> * opnieuw gebeuren<br/>vb:de gebeurtenissen herhalen zich</div>"
herinneren|"<div class=""article""><div class=""k"">herinneren</div>herinneren<br/> * in je gedachten terugbrengen<br/>vb:ik herinner mij de eerste schooldag nog<br/> * ervoor zorgen dat hij het niet vergeet<br/>vb:ik herinner hem aan onze afspraak</div>"
hersenen|"<div class=""article""><div class=""k"">hersenen</div>hersenen<br/> * centrum van zenuwstelsel onder je schedel<br/>vb:de hersenen heb je nodig om te denken</div>"
herstellen|"<div class=""article""><div class=""k"">herstellen</div>herstellen<br/> * weer gezond worden<br/>vb:mijn zieke vader is weer helemaal hersteld<br/> * weer in orde brengen, zorgen dat het heel wordt<br/>vb:ze hebben de schade weer snel hersteld<br/>synoniemen: repareren maken verbeteren<br/>tegenstelling: beschadigen<br/> * een schok verwerken<br/>vb:de volgende dag had hij zich van de schrik hersteld</div>"
het|"<div class=""article""><div class=""k"">het</div>het<br/> * wordt gebruikt voor een onzijdig zelfstandig naamwoord dat bekend of<br/>bepaald  is<br/>vb:heb je het kind een ijsje gegeven?<br/> * derde persoon enkelvoud, onzijdige vorm<br/>vb:het regent al dagen</div>"
heten|"<div class=""article""><div class=""k"">heten</div>heten<br/> * die naam hebben<br/>vb:hoe heet je vader?</div>"
heterdaad|"<div class=""article""><div class=""k"">heterdaad</div>heterdaad<br/> * terwijl hij bezig was met een misdrijf<br/>vb:hij werd op heterdaad betrapt</div>"
hetzelfde|"<div class=""article""><div class=""k"">hetzelfde</div>hetzelfde<br/> * precies zoals iets of iemand anders<br/>vb:wij werken in hetzelfde gebouw<br/><br/> * dat komt op hetzelfde neer<br/> [dat is ongeveer gelijk]<br/><br/>synoniemen: gelijk eender identiek<br/>tegenstellingen: anders afwijkend verschillend ongelijk</div>"
heup|"<div class=""article""><div class=""k"">heup</div>heup<br/> * waar je bovenbeen aan je romp vastzit<br/>vb:zij draagt het kind op haar heup<br/><br/> * hij heeft het weer op zijn heupen<br/> [hij is weer fanatiek en vervelend bezig]</div>"
heus|"<div class=""article""><div class=""k"">heus</div>heus<br/> * precies als in de werkelijkheid<br/>vb:is het heus?<br/>synoniemen: natuurlijk waar echt werkelijk</div>"
heuvel|"<div class=""article""><div class=""k"">heuvel</div>heuvel<br/> * niet zo steile verhoging in het landschap<br/>vb:het landschap bestond uit glooiende heuvels</div>"
hevig|"<div class=""article""><div class=""k"">hevig</div>hevig<br/> * erg sterk of fel<br/>vb:het heeft hevig geonweerd</div>"
hier|"<div class=""article""><div class=""k"">hier</div>hier<br/> * op deze plaats<br/>vb:hier woont de koningin<br/><br/> * van hier tot gunder<br/> [heel erg ver]<br/><br/>tegenstelling: elders<br/> * naar de spreker toe<br/>vb:kom eens hier</div>"
hij|"<div class=""article""><div class=""k"">hij</div>hij<br/> * derde persoon enkelvoud, mannelijk onderwerp<br/>vb:dat is mijn vader, hij heet Jan</div>"
hijskraan|"<div class=""article""><div class=""k"">hijskraan</div>hijskraan<br/> * machine om dingen mee omhoog te trekken<br/>vb:met een hijskraan werd het stuk beton opgehesen</div>"
hinderen|"<div class=""article""><div class=""k"">hinderen</div>hinderen<br/> * hem last bezorgen<br/>vb:hij hinderde mij bij het lezen<br/><br/> * het hindert niet<br/> [het geeft niet]<br/><br/>tegenstellingen: bevorderen stimuleren</div>"
historisch|"<div class=""article""><div class=""k"">historisch</div>historisch<br/> * wat te maken heeft met gebeurtenissen uit het verleden<br/>vb:dat is een historische roman<br/><br/> * dat verhaal is historisch<br/> [het is echt gebeurd]</div>"
hobbelig|"<div class=""article""><div class=""k"">hobbelig</div>hobbelig<br/> * vol bulten in de oppervlakte<br/>vb:op zo'n hobbelig pad kun je niet fietsen<br/>tegenstellingen: glad vlak egaal</div>"
hoe|"<div class=""article""><div class=""k"">hoe</div>hoe<br/> * op welke manier<br/>vb:hoe start ik die computer?<br/><br/> * hoe bestaat het!<br/> [uitroep als je heel verbaasd bent]<br/> * we komen hoe dan ook<br/> [in ieder geval]<br/> * het gaat hoe langer hoe slechter<br/> [steeds slechter]<br/><br/> * om te vragen naar aantal of grootte<br/>vb:hoe vaak ben je in Turkije geweest?<br/><br/> * hoe zo?<br/> [wat bedoel je?]</div>"
hoed|"<div class=""article""><div class=""k"">hoed</div>hoed<br/> * koker of bol met rand eromheen voor op je hoofd<br/>vb:zij droeg een grote hoed tegen de zon<br/><br/> * ik schrok me een hoedje<br/> [ik schrok heel erg]<br/> * onder Ã©Ã©n hoedje spelen<br/> [met iemand samenzweren]<br/> * hij is onder een hoedje te vangen<br/> [is heel rustig en gehoorzaam]</div>"
hoef|"<div class=""article""><div class=""k"">hoef</div>hoef<br/> * onderste deel van de poot van een koe, geit, enz. dat uit hoorn<br/>bestaat<br/>vb:de hoeven van het paard zijn afgesleten</div>"
hoek|"<div class=""article""><div class=""k"">hoek</div>hoek<br/> * ruimte tussen twee vlakken die op elkaar staan<br/>vb:de lamp staat in de hoek van de kamer<br/><br/> * het hoekje om gaan<br/> [doodgaan]<br/> * hij kan leuk uit de hoek komen<br/> [leuke opmerkingen maken]<br/> * je moet je niet in een hoekje laten drukken<br/> [toestaan dat anderen de baas over je spelen]<br/> * ik zocht in alle hoeken en gaten<br/> [overal]</div>"
hoesten|"<div class=""article""><div class=""k"">hoesten</div>hoesten<br/> * schraperig stotend geluid met je keel laten horen<br/>vb:met die hoest moet je naar de dokter</div>"
hoeveel|"<div class=""article""><div class=""k"">hoeveel</div>hoeveel<br/> * welk aantal of welk bedrag<br/>vb:hoeveel heb je betaald voor die jurk?</div>"
hoeveelheid|"<div class=""article""><div class=""k"">hoeveelheid</div>hoeveelheid<br/> * hoeveel het er zijn, een getal<br/>vb:welke hoeveelheid meel gebruik je in dat recept<br/> * gedeelte of portie<br/>vb:mijn broer kan grote hoeveelheden rijst eten</div>"
hoeven|"<div class=""article""><div class=""k"">hoeven</div>hoeven<br/> * niet verplicht of nodig zijn<br/>vb:je hoeft hem nooit te helpen<br/><br/> * je hoeft niet zo raar te doen<br/> [het is niet netjes dat je zo raar doet]<br/><br/>synoniem: behoeven<br/> * er geen trek in hebben<br/>vb:ik hoef geen soep meer</div>"
hoewel|"<div class=""article""><div class=""k"">hoewel</div>hoewel<br/> * geeft tegenstelling aan<br/>vb:hoewel het regende, ging de wedstrijd door<br/>synoniem: ofschoon</div>"
hol|"<div class=""article""><div class=""k"">hol</div>hol<br/> * wat een lege ruimte in zich heeft<br/>vb:de oude boom was hol<br/><br/> * een kamer zonder meubels klinkt hol<br/> [alle geluiden klinken extra hard]<br/> * holle woorden<br/> [woorden die niets betekenen]<br/><br/>tegenstelling: bol<br/> * ruimte van dier onder de grond<br/>vb:konijnen leven in een hol<br/><br/> * je in het hol van de leeuw wagen<br/> [naar een plaats gaan waar moeilijkheden zijn]<br/><br/><br/> * op hol slaan<br/> [wild beginnen te rennen]<br/> * op een holletje<br/> [vlug lopend omdat je haast hebt]</div>"
homogeen|"<div class=""article""><div class=""k"">homogeen</div>homogeen<br/> * samengesteld uit dingen van dezelfde soort<br/>vb:deze klas is homogeen samengesteld</div>"
homoseksueel|"<div class=""article""><div class=""k"">homoseksueel</div>homoseksueel<br/> * wie zich aangetrokken voelt tot mensen van hetzelfde geslacht<br/>vb:in deze kroeg komen veel homoseksuelen<br/>synoniem: homofiel</div>"
hond|"<div class=""article""><div class=""k"">hond</div>hond<br/> * huisdier dat kan blaffen<br/>vb:veel mensen in Nederland hebben een hond<br/><br/> * blaffende honden bijten niet<br/> [mensen die dreigen of schreeuwen zijn niet echt gevaarlijk]<br/> * zo moe, zo ziek als een hond<br/> [heel erg moe, heel erg ziek]<br/> * er kwam geen hond<br/> [er kwam niemand]<br/> * je moet geen slapende honden wakkermaken<br/> [geen aandacht vestigen op iets dat beter niet opgemerkt kan worden]<br/> * hij was de gebeten hond<br/> [hij kreeg de schuld]<br/> * commandeer je hondje en blaf zelf!<br/> [je hebt niet het recht mij te commanderen]<br/><br/><br/> * rode hond<br/> [ziekte waarbij je rode vlekken krijgt]</div>"
honderd|"<div class=""article""><div class=""k"">honderd</div>honderd<br/> * 100<br/>vb:heb je honderd gulden voor me?<br/><br/> * de plannen liepen in het honderd<br/> [mislukten]</div>"
honger|"<div class=""article""><div class=""k"">honger</div>honger<br/> * erge behoefte om te eten, gevoel van lege maag<br/>vb:wanneer gaan we eten? ik heb honger<br/><br/> * honger lijden<br/> [veel te weinig te eten hebben]<br/> * honger maakt rauwe bonen zoet<br/> [als je honger hebt lust je alles]<br/><br/> * erge behoefte om iets te hebben<br/>vb:de honger naar geld</div>"
honorarium|"<div class=""article""><div class=""k"">honorarium</div>honorarium<br/> * loon voor werk dat je niet in dienstverband verricht<br/>vb:welk honorarium krijgt deze journalist?</div>"
hoofd|"<div class=""article""><div class=""k"">hoofd</div>hoofd<br/> * bovenste deel van het lichaam, met ogen, neus, mond, etc.<br/>vb:ik zag het hoofd van Jan boven het hek uit komen<br/><br/> * het over het hoofd zien<br/> [niet opmerken]<br/> * aan het hoofd van de tafel<br/> [aan een van de korte zijden]<br/> * veel aan je hoofd hebben<br/> [het druk hebben]<br/> * iemand het hoofd op hol brengen<br/> [zorgen dat hij verliefd op je wordt]<br/> * het groeit me boven het hoofd<br/> [het wordt me te veel]<br/> * hij weet niet wat er boven zijn hoofd hangt<br/> [wat hem nog te wachten staat]<br/> * hij is niet goed bij zijn hoofd<br/> [niet goed wijs]<br/> * je laat het uit je hoofd hoor!<br/> [je doet het niet!]<br/> * het hoofd laten hangen<br/> [de moed opgeven]<br/> * het hoofd boven water houden<br/> [ervoor zorgen dat je genoeg geld hebt om van te leven]<br/> * je hoofd erover breken<br/> [diep nadenken om een oplossing te vinden]<br/> * iets uit je hoofd leren<br/> [het zo leren dat je het kunt herhalen]<br/> * er een zwaar hoofd in hebben<br/> [er niet in geloven]<br/> * mijn hoofd staat er niet naar<br/> [ik heb er geen zin in]<br/> * iemand voor het hoofd stoten<br/> [iets doen waarmee je hem beledigt]<br/> * hem de hand boven het hoofd houden<br/> [beschermen]<br/> * het hoofd neerleggen<br/> [sterven]<br/> * een dak boven je hoofd hebben<br/> [woonruimte hebben]<br/> * het hoofd verliezen<br/> [niet meer nadenken]<br/> * iets het hoofd bieden<br/> [een probleem oplossen]<br/> * je hoofd stoten<br/> [iemand weigert je iets]<br/> * je kon over de hoofden lopen<br/> [het was er erg druk]<br/> * ik kan mijn hoofd er niet bij houden<br/> [kan niet goed denken]<br/><br/>synoniem: kop<br/> * wie de leiding heeft<br/>vb:wie is het hoofd van de afdeling?<br/><br/> * schoolhoofd<br/> [wie de leiding heeft op school]</div>"
hoog|"<div class=""article""><div class=""k"">hoog</div>hoog<br/> * behoorlijk ver van de grond<br/>vb:de doelman maakte een hoge sprong<br/><br/> * de ruzie liep hoog op<br/> [was erg heftig]<br/> * dat zit haar erg hoog<br/> [dat houdt haar erg bezig]<br/> * hij zit hoog en droog thuis<br/> [veilig thuis]<br/> * hij zweert het bij hoog en bij laag<br/> [zegt dat het zeker waar is]<br/><br/>tegenstelling: laag<br/> * met een grote waarde<br/>vb:ze vragen een hoge prijs voor dit huis<br/>tegenstelling: laag<br/> * scherp, licht en helder<br/>vb:ze heeft een hoge stem<br/>tegenstelling: laag<br/> * ver in rang of volgorde<br/>vb:de hogere klassen hebben vrij<br/><br/> * iemand hoog aanslaan<br/> [veel waardering voor hem hebben]</div>"
hoogte|"<div class=""article""><div class=""k"">hoogte</div>hoogte<br/> * afstand van onderste tot bovenste punt<br/>vb:de hoogte van dit huis is zeven meter<br/><br/> * uit de hoogte doen<br/> [op anderen neerkijken]<br/> * tot op zekere hoogte<br/> [niet helemaal]<br/> * hem op de hoogte brengen<br/> [hem dat vertellen]<br/> * ik kan geen hoogte van hem krijgen<br/> [kom er niet achter hoe hij precies is]</div>"
hooi|"<div class=""article""><div class=""k"">hooi</div>hooi<br/> * gemaaid en gedroogd gras<br/>vb:de koeien in de stal eten hooi<br/><br/> * teveel hooi op je vork nemen<br/> [meer doen dan je aankunt]<br/> * te hooi en te gras<br/> [op willekeurige tijden]</div>"
hoop|"<div class=""article""><div class=""k"">hoop</div>hoop<br/> * grote hoeveelheid, groot aantal<br/>vb:wat een hoop snoepjes heb jij!<br/>synoniemen: boel massa stoot veel<br/>tegenstellingen: gering weinig<br/> * slordige verzameling dingen<br/>vb:hij gooide de stenen op een hoop<br/><br/> * iedereen op een hoop gooien<br/> [doen alsof iedereen hetzelfde is]<br/> * te hoop lopen<br/> [overal vandaan ergens komen]<br/><br/> * wens dat er iets gebeurt dat je graag wilt<br/>vb:ik heb goede hoop dat hij weer beter wordt<br/><br/> * er is geen hoop meer voor de zieke<br/> [hij zal sterven]<br/> * ik heb de hoop opgegeven<br/> [denk dat het niet lukt]<br/> * op hoop van zegen<br/> [ik hoop dat het lukt, maar ben niet zeker]<br/> * hoop doet leven<br/> [je moet de hoop nooit opgeven]<br/><br/> * uitwerpselen<br/>vb:er lag een hondehoop op straat<br/>synoniem: drol</div>"
hopen|"<div class=""article""><div class=""k"">hopen</div>hopen<br/> * graag willen dat het gebeurt<br/>vb:ik hoop dat je komt<br/><br/> * ik had het niet durven hopen<br/> [ik had het niet verwacht]<br/> * het is te hopen<br/> [ik hoop het]</div>"
horen|"<div class=""article""><div class=""k"">horen</div>horen<br/> * het met je oren waarnemen<br/>vb:ik hoor dat er iemand aan komt lopen<br/><br/> * laat eens van je horen!<br/> [stuur eens een bericht]<br/> * ik heb het van horen zeggen<br/> [anderen hebben het me verteld]<br/> * wie niet horen wil, moet maar voelen<br/> [als je niet gehoorzaamt krijg je klappen]<br/> * horen en zien vergaat je<br/> [het is een vreselijke herrie]<br/><br/>synoniem: vernemen<br/> * wat gepast is<br/>vb:je hoort in de kerk niet zo hard te praten<br/>synoniem: behoren<br/> * bij iemand of iets passen<br/>vb:die kop en schotel horen bij elkaar</div>"
horloge|"<div class=""article""><div class=""k"">horloge</div>horloge<br/> * klokje om je pols<br/>vb:het bandje van mijn horloge is stuk</div>"
hotel|"<div class=""article""><div class=""k"">hotel</div>hotel<br/> * gebouw waar je kunt eten en overnachten<br/>vb:we logeerden in een hotel</div>"
houdbaar|"<div class=""article""><div class=""k"">houdbaar</div>houdbaar<br/> * wat je langere tijd kunt bewaren<br/>vb:deze melk is niet lang houdbaar<br/> * wat je kunt blijven verdedigen omdat er goede argumenten zijn<br/>vb:zijn mening over buitenlanders is niet langer houdbaar</div>"
houden|"<div class=""article""><div class=""k"">houden</div>houden<br/> * zorgen dat het blijft<br/>vb:je mag die foto houden<br/>synoniemen: behouden bewaren<br/>tegenstelling: afdragen<br/> * iets of iemand vasthouden<br/>vb:ze hielden elkaar bij de hand<br/> * fokken en verzorgen<br/>vb:die boer houdt kippen<br/> * iets of iemand lief of mooi vinden<br/>vb:de meeste ouders houden van hun kinderen<br/>synoniemen: liefhebben beminnen<br/> * het nakomen, het doen<br/>vb:zij hield zich aan de regels<br/>tegenstelling: breken<br/> * vast blijven zitten<br/>vb:deze lijm houdt goed<br/>synoniem: pakken<br/> * het verdragen<br/>vb:ik houd het niet meer van de hitte<br/><br/> * een feestje houden<br/> [een feestje organiseren]<br/> * het voor zich houden<br/> [het niet zeggen]<br/> * ik houd het erop dat je komt<br/> [ik reken daarop]<br/> * houden zo!<br/> [zorg dat het zo blijft]<br/> * ik houd het hier voor gezien<br/> [ik ga hier weg]<br/> * zich goed houden<br/> [doen alsof er niets aan de hand is]<br/> * het in de gaten houden<br/> [er goed op letten]<br/> * hem voor de gek houden<br/> [hem bedriegen]<br/> * iets in stand houden<br/> [het laten bestaan]</div>"
houding|"<div class=""article""><div class=""k"">houding</div>houding<br/> * hoe je tegenover iemand of iets staat<br/>vb:zijn houding tegenover de kinderen bevalt me niet<br/><br/> * zij weet zich geen houding te geven<br/> [weet niet hoe ze zich moet gedragen]<br/><br/>synoniem: attitude<br/> * de stand van je lichaam<br/>vb:hij heeft een slechte houding, hij loopt krom</div>"
hout|"<div class=""article""><div class=""k"">hout</div>hout<br/> * stof waaruit bomen bestaan<br/>vb:deze kast is van hout gemaakt<br/><br/> * hij is uit het goede hout gesneden<br/> [is eerlijk en betrouwbaar]<br/> * dat snijdt geen hout<br/> [daar hebben we niets aan]<br/> * we moeten op een houtje bijten<br/> [hebben niets meer te eten]<br/> * van dik hout zaagt men planken<br/> [slordig en grof]<br/><br/><br/> * op eigen houtje<br/> [zonder overleg met en hulp van anderen]</div>"
huichelen|"<div class=""article""><div class=""k"">huichelen</div>huichelen<br/> * vriendelijk doen terwijl je het niet meent<br/>vb:hij huichelt altijd tegen de directeur</div>"
huid|"<div class=""article""><div class=""k"">huid</div>huid<br/> * buitenste laag van mensen en dieren<br/>vb:mijn huid is verbrand door de zon<br/><br/> * hem op de huid zitten<br/> [hem onder druk zetten]<br/> * een dikke huid hebben<br/> [je niet snel beledigd voelen]<br/> * hem de huid vol schelden<br/> [hem heel erg uitschelden]<br/> * het met huid en haar opeten<br/> [helemaal]<br/><br/>synoniem: vel</div>"
huidig|"<div class=""article""><div class=""k"">huidig</div>huidig<br/> * van nu, van deze tijd<br/>vb:de huidige burgemeester is een Noordhollander<br/><br/> * tot op de huidige dag<br/> [tot vandaag aan toe]<br/><br/>synoniem: tegenwoordig<br/>tegenstellingen: eerder vroeger tevoren voorheen</div>"
huilen|"<div class=""article""><div class=""k"">huilen</div>huilen<br/> * tranen laten vloeien<br/>vb:hij huilde van vreugde<br/><br/> * je rapport is om te huilen<br/> [erg slecht]<br/><br/>synoniem: janken<br/>tegenstelling: lachen</div>"
